State_clean,District_clean,Crop,Crop_Year,Season_clean,Area,Production,yield_quintal_ha
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2008,Whole Year ,954.0,2425.0,2.54
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2009,Whole Year ,785.0,2320.0,2.96
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2010,Kharif     ,1191.0,2544.0,2.14
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2011,Kharif     ,370.0,1056.0,2.85
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2011,Rabi       ,391.0,1076.0,2.75
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2012,Kharif     ,506.0,961.0,1.9
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2013,Kharif     ,138.0,260.0,1.88
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2013,Rabi       ,157.0,357.0,2.27
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2014,Kharif     ,148.0,464.0,3.14
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2014,Rabi       ,242.0,623.0,2.57
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2015,Kharif     ,247.0,461.0,1.87
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2015,Rabi       ,83.0,246.0,2.96
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2016,Kharif     ,163.0,211.0,1.29
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2016,Rabi       ,90.0,132.0,1.47
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2018,Kharif     ,239.0,518.0,2.17
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2018,Rabi       ,346.0,898.0,2.6
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2019,Kharif     ,396.0,965.0,2.44
TAMIL NADU,TIRUVANNAMALAI,Cotton(lint),2019,Rabi       ,487.0,1219.0,2.5
TAMIL NADU,TUTICORIN,Cotton(lint),2004,Kharif     ,6599.0,7108.0,1.08
TAMIL NADU,TUTICORIN,Cotton(lint),2005,Kharif     ,6620.0,6753.0,1.02
TAMIL NADU,TUTICORIN,Cotton(lint),2006,Whole Year ,4966.0,6980.0,1.41
TAMIL NADU,TUTICORIN,Cotton(lint),2007,Whole Year ,4090.0,4413.0,1.08
TAMIL NADU,TUTICORIN,Cotton(lint),2008,Whole Year ,3634.0,3923.0,1.08
TAMIL NADU,TUTICORIN,Cotton(lint),2009,Whole Year ,3766.0,3770.0,1.0
TAMIL NADU,TUTICORIN,Cotton(lint),2010,Kharif     ,3230.0,10847.0,3.36
TAMIL NADU,TUTICORIN,Cotton(lint),2011,Kharif     ,197.0,562.0,2.85
TAMIL NADU,TUTICORIN,Cotton(lint),2011,Rabi       ,3413.0,8466.0,2.48
TAMIL NADU,TUTICORIN,Cotton(lint),2012,Kharif     ,3751.0,3775.0,1.01
TAMIL NADU,TUTICORIN,Cotton(lint),2013,Kharif     ,22.0,63.0,2.86
TAMIL NADU,TUTICORIN,Cotton(lint),2013,Rabi       ,4504.0,7701.0,1.71
TAMIL NADU,TUTICORIN,Cotton(lint),2014,Kharif     ,48.0,151.0,3.15
TAMIL NADU,TUTICORIN,Cotton(lint),2014,Rabi       ,7313.0,35299.0,4.83
TAMIL NADU,TUTICORIN,Cotton(lint),2015,Kharif     ,78.0,145.0,1.86
TAMIL NADU,TUTICORIN,Cotton(lint),2015,Rabi       ,5069.0,17742.0,3.5
TAMIL NADU,TUTICORIN,Cotton(lint),2016,Kharif     ,91.0,117.0,1.29
TAMIL NADU,TUTICORIN,Cotton(lint),2018,Kharif     ,2.0,4.0,2.0
TAMIL NADU,TUTICORIN,Cotton(lint),2018,Rabi       ,6149.0,11452.0,1.86
TAMIL NADU,TUTICORIN,Cotton(lint),2019,Kharif     ,53.0,130.0,2.45
TAMIL NADU,TUTICORIN,Cotton(lint),2019,Rabi       ,7707.0,14922.0,1.94
TAMIL NADU,VELLORE,Cotton(lint),1998,Kharif     ,7210.0,7812.0,1.08
TAMIL NADU,VELLORE,Cotton(lint),1999,Kharif     ,3338.0,4288.0,1.28
TAMIL NADU,VELLORE,Cotton(lint),2000,Kharif     ,4965.0,5906.0,1.19
TAMIL NADU,VELLORE,Cotton(lint),2002,Kharif     ,389.0,446.0,1.15
TAMIL NADU,VELLORE,Cotton(lint),2003,Kharif     ,1124.0,3174.0,2.82
TAMIL NADU,VELLORE,Cotton(lint),2004,Kharif     ,1885.0,5114.0,2.71
TAMIL NADU,VELLORE,Cotton(lint),2005,Kharif     ,7013.0,9585.0,1.37
TAMIL NADU,VELLORE,Cotton(lint),2006,Whole Year ,5765.0,15143.0,2.63
TAMIL NADU,VELLORE,Cotton(lint),2007,Whole Year ,6625.0,14510.0,2.19
